강원특별자치도 동해시 동회동,현대5차,22500.0
강원특별자치도 속초시 교동,현대1,25500.0
강원특별자치도 속초시 동명동,레이크뷰,29000.0
강원특별자치도 원주시 단계동,라이프타운,25600.0
강원특별자치도 원주시 단계동,현대3차,19000.0
강원특별자치도 원주시 단구동,두산,20800.0
강원특별자치도 원주시 단구동,두산,23000.0
강원특별자치도 원주시 명륜동,대성현대,18000.0
강원특별자치도 원주시 행구동,건영,24000.0
강원특별자치도 춘천시 온의동,보배,23000.0
강원특별자치도 춘천시 퇴계동,그린타운삼익코오롱,25300.0
강원특별자치도 춘천시 퇴계동,그린타운삼익코오롱,23900.0
강원특별자치도 춘천시 퇴계동,그린타운삼익코오롱,26000.0
강원특별자치도 춘천시 퇴계동,퇴계우성,29300.0
강원특별자치도 춘천시 후평동,동아,24800.0
강원특별자치도 춘천시 후평동,한신,18600.0
